Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.000326838607606	0.000396826982104	0.000545602424179	2.40853237043e-06	0.000273021627374	0.000112684449164	2.65308288231e-05	0.0	0.00338011264632	7.22596309185e-06	7.97882584699e-06	0.000128340324718	0.00362052586037	7.31656160626e-05	5.35682544784e-05	9.174951648e-06	3.4917420301e-05	1.870495224e-05	0.00249534938559
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other	2.22241528052e-05	0.0	9.32143917694e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47108634097e-05	2.75131925758e-07	3.75813542366e-07	0.00041079689892	4.87770773751e-06	0.0	1.10099419776e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06456088338e-06	0.0	0.0	1.24382039771e-05	0.0	0.0	1.8349903296e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	6.08478539976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72335350115e-07	3.25180515834e-06	0.0	1.8349903296e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12912176677e-06	0.0	0.0	2.3531737254e-06	1.62590257917e-06	0.0	7.3399613184e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0	0.0	3.00850278098e-06	0.0	0.0	0.0	0.0	3.81943763426e-05	0.0	0.0	1.07573656018e-05	6.66620057459e-05	0.0	0.0	0.0	0.0	2.09605156287e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.199544606905	0.244134651378	0.216528376458	0.435682804194	0.495450523205	0.437017370343	0.298785681817	0.21435824337	0.131600516913	0.317347388818	0.243748251575	0.377431753526	0.467817395206	0.391538188984	0.145610957283	0.131018210772	0.379861348131	0.506373798516	0.227936469669	0.445774622056
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.0	1.37885037584e-05	6.59158913227e-05	5.0706544998e-05	1.58963136449e-05	2.03073937716e-05	7.63962367214e-06	1.20594676469e-06	0.000117412322161	0.000285592405411	0.000477945844503	1.45819920652e-05	3.26957781858e-05	0.000113288506494	0.000190230601763	1.46095239487e-05	1.8349903296e-06	0.0	4.15665605334e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.00204664243561	0.00437299843271	0.00402885917569	0.00191467913912	0.00122016249886	0.00205480739941	0.00450164824881	0.00103832016439	0.00101109209912	0.00646921024662	0.00746235531299	0.00260687499656	0.00368410015581	0.00223921288356	0.0108789141572	0.00350385082702	0.000363328085261	0.0037094624155	0.000964344204374	0.000125763093772
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	0.0	0.0	0.0	0.0	0.0	1.50425139049e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.50325416946e-06	2.3531737254e-06	1.62590257917e-06	0.0	0.0	0.0	0.0	0.0
